"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 27, 2014","7,998.00","8,061.50","8,061.50","7,993.00","8.49M","-0.26%"
"Oct 24, 2014","8,018.50","8,021.50","8,038.50","8,012.25","-","-0.07%"
"Oct 23, 2014","8,023.85","8,036.15","8,039.50","8,014.95","1.58M","0.13%"
"Oct 22, 2014","8,013.80","8,010.10","8,022.55","7,992.10","8.94M","0.85%"
"Oct 21, 2014","7,946.40","7,915.50","7,959.00","7,890.65","13.33M","0.62%"
"Oct 20, 2014","7,897.25","7,920.00","7,940.15","7,882.05","12.43M","1.03%"
"Oct 17, 2014","7,817.05","7,804.00","7,872.65","7,752.20","14.87M","0.50%"
"Oct 16, 2014","7,778.10","7,869.95","7,919.20","7,757.10","14.28M","-2.25%"
"Oct 15, 2014","7,957.00","7,932.00","7,964.00","7,907.00","-","0.78%"
"Oct 14, 2014","7,895.25","7,952.00","7,952.00","7,845.55","12.44M","-0.20%"
"Oct 13, 2014","7,911.40","7,835.00","7,929.90","7,817.35","10.62M","0.31%"
"Oct 10, 2014","7,886.80","7,927.00","7,948.00","7,870.20","13.42M","-1.30%"
"Oct 09, 2014","7,990.35","7,936.00","8,008.55","7,922.30","10.47M","1.20%"
"Oct 08, 2014","7,895.50","7,870.00","7,919.00","7,855.00","9.89M","0.06%"
"Oct 07, 2014","7,890.90","7,929.95","7,970.00","7,883.25","9.10M","-0.46%"
"Oct 06, 2014","7,927.00","7,914.25","7,944.50","7,889.00","-","0.63%"
"Oct 03, 2014","7,877.25","7,847.75","7,884.75","7,830.50","-","0.36%"
"Oct 02, 2014","7,848.75","7,908.75","7,917.25","7,827.50","-","-1.69%"
"Oct 01, 2014","7,983.65","7,990.00","8,015.00","7,971.45","6.41M","-0.19%"
"Sep 30, 2014","7,999.15","7,981.00","8,084.00","7,962.50","14.76M","0.07%"
"Sep 29, 2014","7,993.90","8,015.00","8,038.50","7,970.00","8.37M","-0.47%"
"Sep 26, 2014","8,031.90","7,956.00","8,057.60","7,897.40","17.89M","1.52%"
"Sep 25, 2014","7,911.85","8,022.40","8,024.30","7,884.00","14.04M","-1.29%"
"Sep 24, 2014","8,015.20","8,024.00","8,049.80","7,959.20","13.71M","-0.21%"
"Sep 23, 2014","8,032.20","8,143.70","8,164.30","8,025.10","15.48M","-1.55%"
"Sep 22, 2014","8,158.45","8,084.00","8,176.95","8,067.90","12.73M","0.34%"
"Sep 19, 2014","8,131.00","8,135.00","8,166.40","8,111.20","10.46M","-0.07%"
"Sep 18, 2014","8,136.70","7,964.70","8,143.75","7,956.00","15.91M","1.80%"
"Sep 17, 2014","7,992.85","7,994.90","8,010.50","7,962.50","9.24M","0.40%"
"Sep 16, 2014","7,960.85","8,051.25","8,056.50","7,952.50","12.10M","-1.26%"
"Sep 15, 2014","8,062.55","8,100.15","8,100.15","8,048.50","10.47M","-0.93%"
"Sep 12, 2014","8,137.85","8,111.05","8,148.00","8,096.10","7.42M","0.23%"
"Sep 11, 2014","8,119.40","8,135.25","8,148.60","8,072.25","10.41M","-0.14%"
"Sep 10, 2014","8,130.70","8,155.15","8,157.00","8,107.25","9.32M","-0.63%"
"Sep 09, 2014","8,182.20","8,200.00","8,200.00","8,158.00","5.76M","-0.13%"
"Sep 08, 2014","8,193.10","8,141.25","8,197.55","8,138.05","7.51M","0.94%"
"Sep 05, 2014","8,116.70","8,132.60","8,150.25","8,072.10","10.02M","-0.19%"
"Sep 04, 2014","8,132.40","8,125.15","8,138.85","8,092.20","8.23M","-0.10%"
"Sep 03, 2014","8,140.45","8,140.00","8,173.90","8,118.00","10.26M","0.23%"
"Sep 02, 2014","8,121.45","8,054.25","8,139.00","8,054.25","9.92M","0.64%"
"Sep 01, 2014","8,069.45","8,021.20","8,075.00","8,016.35","7.22M","0.45%"
"Aug 29, 2014","8,033.50","7,977.75","8,043.25","7,974.25","-","1.00%"
"Aug 28, 2014","7,954.35","7,952.00","7,967.15","7,935.25","12.05M","0.29%"
"Aug 27, 2014","7,931.60","7,930.00","7,948.05","7,911.15","11.14M","0.32%"
"Aug 26, 2014","7,906.50","7,895.00","7,918.00","7,871.55","10.78M","-0.11%"
"Aug 25, 2014","7,915.45","7,926.00","7,979.00","7,906.30","10.50M","-0.15%"
"Aug 22, 2014","7,927.55","7,912.20","7,939.80","7,906.30","7.20M","0.31%"
"Aug 21, 2014","7,903.15","7,886.90","7,937.05","7,867.55","9.58M","0.16%"
"Aug 20, 2014","7,890.70","7,909.00","7,915.50","7,881.15","6.87M","-0.24%"
"Aug 19, 2014","7,909.65","7,896.95","7,923.65","7,888.50","8.53M","0.41%"
"Aug 18, 2014","7,877.70","7,790.15","7,886.90","7,772.60","9.22M","1.04%"
"Aug 15, 2014","7,797.00","7,812.50","7,812.50","7,778.50","-","-0.09%"
"Aug 14, 2014","7,803.70","7,762.00","7,811.80","7,748.00","9.88M","0.74%"
"Aug 13, 2014","7,746.35","7,728.10","7,776.65","7,706.40","13.18M","-0.02%"
"Aug 12, 2014","7,748.25","7,699.70","7,755.90","7,663.50","12.38M","1.40%"
"Aug 11, 2014","7,641.40","7,651.00","7,651.00","7,611.00","7.13M","0.66%"
"Aug 08, 2014","7,591.65","7,604.50","7,618.90","7,560.55","13.01M","-1.02%"
"Aug 07, 2014","7,669.65","7,679.80","7,750.00","7,650.00","15.15M","-0.28%"
"Aug 06, 2014","7,691.45","7,747.70","7,759.00","7,676.70","12.84M","-1.05%"
"Aug 05, 2014","7,772.85","7,734.15","7,788.60","7,655.20","17.37M","0.71%"
"Aug 04, 2014","7,718.20","7,661.15","7,725.90","7,646.30","10.59M","1.25%"
"Aug 01, 2014","7,622.60","7,686.05","7,744.90","7,611.25","17.33M","-1.28%"
"Jul 31, 2014","7,721.30","7,776.80","7,788.25","7,715.20","14.28M","-0.86%"
"Jul 30, 2014","7,788.30","7,751.65","7,794.50","7,711.15","15.86M","-0.24%"
"Jul 29, 2014","7,806.75","7,802.00","7,825.00","7,797.75","-","0.82%"
"Jul 28, 2014","7,743.25","7,788.60","7,803.00","7,721.80","12.74M","-0.55%"
"Jul 25, 2014","7,785.70","7,820.15","7,832.80","7,751.30","12.42M","-0.61%"
"Jul 24, 2014","7,833.75","7,788.90","7,839.00","7,762.90","10.30M","0.54%"
"Jul 23, 2014","7,791.55","7,794.95","7,806.95","7,746.20","12.31M","0.30%"
"Jul 22, 2014","7,767.95","7,715.25","7,773.50","7,706.00","12.75M","1.06%"
"Jul 21, 2014","7,686.20","7,701.35","7,719.10","7,675.35","7.86M","0.22%"
"Jul 18, 2014","7,669.35","7,623.70","7,692.00","7,587.80","13.30M","0.14%"
"Jul 17, 2014","7,658.75","7,642.00","7,674.70","7,628.20","9.35M","0.21%"
"Jul 16, 2014","7,643.05","7,566.00","7,662.40","7,535.50","13.97M","1.39%"
"Jul 15, 2014","7,538.60","7,512.00","7,548.00","7,467.00","12.39M","0.84%"
"Jul 14, 2014","7,475.80","7,488.20","7,505.50","7,445.00","10.03M","-0.06%"
"Jul 11, 2014","7,480.15","7,565.15","7,638.80","7,466.35","20.53M","-1.27%"
"Jul 10, 2014","7,576.65","7,611.25","7,753.90","7,486.05","33.75M","-0.29%"
"Jul 09, 2014","7,598.65","7,650.00","7,669.70","7,567.75","16.08M","-0.66%"
"Jul 08, 2014","7,648.75","7,810.00","7,817.85","7,620.85","17.63M","-1.92%"
"Jul 07, 2014","7,798.60","7,810.00","7,812.70","7,760.10","7.76M","0.21%"
"Jul 04, 2014","7,782.50","7,754.00","7,791.40","7,676.75","12.26M","0.60%"
"Jul 03, 2014","7,736.05","7,761.60","7,773.90","7,726.30","7.94M","-0.18%"
"Jul 02, 2014","7,749.85","7,709.95","7,758.90","7,702.65","10.04M","1.14%"
"Jul 01, 2014","7,662.65","7,646.50","7,678.00","7,637.50","8.14M","0.37%"
"Jun 30, 2014","7,634.35","7,556.00","7,649.90","7,555.05","10.40M","1.20%"
"Jun 27, 2014","7,543.90","7,550.00","7,569.00","7,512.30","8.71M","0.68%"
"Jun 26, 2014","7,493.20","7,568.60","7,570.50","7,487.00","15.31M","-1.08%"
"Jun 25, 2014","7,574.90","7,587.00","7,597.70","7,567.00","10.46M","-0.27%"
"Jun 24, 2014","7,595.55","7,530.15","7,616.75","7,525.60","17.94M","1.20%"
"Jun 23, 2014","7,505.75","7,538.50","7,550.00","7,464.40","13.46M","-0.26%"
"Jun 20, 2014","7,525.35","7,556.70","7,578.90","7,511.00","10.06M","-0.46%"
"Jun 19, 2014","7,560.10","7,593.90","7,617.15","7,520.55","14.28M","-0.12%"
"Jun 18, 2014","7,569.40","7,655.50","7,672.95","7,523.40","19.42M","-1.15%"
"Jun 17, 2014","7,657.40","7,543.00","7,665.10","7,533.10","13.68M","1.30%"
"Jun 16, 2014","7,559.20","7,552.50","7,577.95","7,513.00","12.70M","-0.01%"
"Jun 13, 2014","7,560.00","7,677.00","7,682.00","7,542.25","16.82M","-1.37%"
"Jun 12, 2014","7,664.65","7,640.00","7,677.00","7,610.00","9.35M","0.36%"
"Jun 11, 2014","7,637.15","7,670.00","7,715.55","7,610.00","15.32M","-0.41%"
"Jun 10, 2014","7,668.30","7,677.50","7,680.00","7,588.00","13.20M","-0.02%"
"Jun 09, 2014","7,669.75","7,631.15","7,689.45","7,624.25","13.11M","1.04%"
"Jun 06, 2014","7,590.75","7,549.00","7,601.80","7,512.15","12.31M","1.39%"
"Jun 05, 2014","7,486.75","7,413.50","7,498.00","7,376.05","14.07M","0.95%"
"Jun 04, 2014","7,416.40","7,422.00","7,438.90","7,402.75","7.04M","-0.07%"
"Jun 03, 2014","7,421.40","7,385.25","7,433.95","7,346.00","13.26M","0.68%"
"Jun 02, 2014","7,370.95","7,255.00","7,379.00","7,239.65","11.43M","1.90%"
"May 30, 2014","7,233.65","7,275.50","7,294.00","7,223.10","10.65M","-0.03%"
"May 29, 2014","7,235.65","7,325.00","7,330.90","7,230.10","17.37M","-1.32%"
"May 28, 2014","7,332.10","7,322.65","7,344.40","7,303.25","10.40M","0.16%"
"May 27, 2014","7,320.10","7,361.00","7,365.50","7,281.50","14.39M","-0.57%"
"May 26, 2014","7,361.80","7,450.05","7,513.95","7,267.00","24.67M","-0.27%"
"May 23, 2014","7,382.10","7,329.00","7,395.00","7,306.60","16.15M","1.21%"
"May 22, 2014","7,293.70","7,311.00","7,337.40","7,278.80","11.12M","0.19%"
"May 21, 2014","7,280.00","7,265.10","7,316.95","7,235.25","12.09M","-0.28%"
"May 20, 2014","7,300.60","7,304.95","7,347.60","7,267.00","12.79M","0.28%"
"May 19, 2014","7,279.90","7,303.35","7,323.90","7,216.50","17.73M","0.49%"
"May 16, 2014","7,244.40","7,351.10","7,625.00","7,159.90","48.80M","1.42%"
"May 15, 2014","7,143.10","7,139.90","7,182.10","7,111.00","13.65M","0.03%"
"May 14, 2014","7,141.05","7,150.00","7,171.50","7,107.70","10.65M","0.08%"
"May 13, 2014","7,135.30","7,121.35","7,203.00","7,078.80","21.34M","1.31%"
"May 12, 2014","7,043.05","6,911.65","7,052.00","6,911.60","16.20M","2.26%"
"May 09, 2014","6,887.40","6,679.00","6,898.00","6,670.90","20.02M","3.09%"
"May 08, 2014","6,680.95","6,720.00","6,720.00","6,661.65","8.56M","-0.01%"
"May 07, 2014","6,681.65","6,744.85","6,749.00","6,671.00","9.70M","-0.96%"
"May 06, 2014","6,746.70","6,757.95","6,774.70","6,726.50","6.55M","0.17%"
"May 05, 2014","6,735.50","6,720.05","6,777.80","6,711.05","9.34M","0.13%"
"May 02, 2014","6,726.70","6,750.00","6,778.55","6,720.10","7.77M","0.12%"
"May 01, 2014","6,718.50","6,728.00","6,739.50","6,703.25","-","-0.12%"
"Apr 30, 2014","6,726.45","6,781.00","6,829.80","6,692.00","16.63M","-0.50%"
"Apr 29, 2014","6,760.30","6,822.70","6,822.70","6,742.30","11.58M","-0.88%"
"Apr 28, 2014","6,820.00","6,808.00","6,843.50","6,795.10","7.05M","-0.09%"
"Apr 25, 2014","6,826.30","6,900.00","6,902.00","6,806.00","11.25M","-1.11%"
"Apr 24, 2014","6,903.25","6,902.75","6,914.50","6,881.75","-","0.91%"
"Apr 23, 2014","6,840.80","6,829.85","6,858.90","6,824.20","12.56M","0.16%"
"Apr 22, 2014","6,829.60","6,823.65","6,848.95","6,817.25","9.19M","-0.13%"
"Apr 21, 2014","6,838.15","6,810.00","6,849.60","6,801.20","8.29M","0.46%"
"Apr 18, 2014","6,807.00","6,815.75","6,825.75","6,803.50","-","0.10%"
"Apr 17, 2014","6,799.95","6,715.00","6,805.95","6,704.05","12.36M","1.53%"
"Apr 16, 2014","6,697.30","6,745.00","6,780.00","6,688.50","10.66M","-0.84%"
"Apr 15, 2014","6,753.95","6,900.00","6,900.00","6,735.15","9.91M","-0.49%"
"Apr 14, 2014","6,787.00","6,775.00","6,803.25","6,773.25","-","-0.24%"
"Apr 11, 2014","6,803.55","6,775.00","6,823.65","6,775.00","8.85M","-0.32%"
"Apr 10, 2014","6,825.05","6,837.00","6,861.25","6,810.20","9.43M","-0.15%"
"Apr 09, 2014","6,835.50","6,773.10","6,847.00","6,748.05","10.16M","0.90%"
"Apr 08, 2014","6,774.50","6,736.50","6,822.75","6,736.50","-","0.56%"
"Apr 07, 2014","6,736.70","6,748.10","6,769.00","6,696.85","10.36M","-0.11%"
"Apr 04, 2014","6,744.20","6,765.50","6,774.90","6,731.50","8.24M","-0.36%"
"Apr 03, 2014","6,768.45","6,797.80","6,799.65","6,736.00","8.77M","-0.32%"
"Apr 02, 2014","6,790.20","6,773.25","6,798.25","6,753.55","7.53M","0.50%"
"Apr 01, 2014","6,756.25","6,765.00","6,767.65","6,705.55","10.10M","0.25%"
"Mar 31, 2014","6,739.65","6,759.95","6,765.90","6,706.95","8.86M","0.16%"
"Mar 28, 2014","6,728.65","6,708.60","6,735.80","6,685.20","7.81M","1.31%"
"Mar 27, 2014","6,641.75","6,610.05","6,681.65","6,603.60","16.63M","0.44%"
"Mar 26, 2014","6,612.55","6,640.25","6,641.00","6,588.40","11.92M","0.10%"
"Mar 25, 2014","6,605.95","6,597.90","6,610.90","6,581.55","9.44M","0.11%"
"Mar 24, 2014","6,598.85","6,535.60","6,611.65","6,532.20","12.49M","1.33%"
"Mar 22, 2014","6,512.15","6,502.25","6,520.00","6,497.00","718.55K","0.02%"
"Mar 21, 2014","6,510.70","6,530.05","6,537.00","6,506.40","8.84M","0.13%"
"Mar 20, 2014","6,502.55","6,530.00","6,549.90","6,489.60","9.89M","-0.73%"
"Mar 19, 2014","6,550.20","6,563.90","6,573.30","6,531.10","7.89M","0.04%"
"Mar 18, 2014","6,547.50","6,555.15","6,602.80","6,522.55","11.06M","0.06%"
"Mar 17, 2014","6,543.75","6,532.25","6,563.25","6,520.00","-","0.07%"
"Mar 14, 2014","6,538.85","6,479.95","6,553.90","6,461.40","12.81M","0.30%"
"Mar 13, 2014","6,519.60","6,555.00","6,588.80","6,503.15","10.75M","-0.45%"
"Mar 12, 2014","6,549.25","6,528.25","6,579.45","6,515.05","9.73M","0.06%"
"Mar 11, 2014","6,545.30","6,575.00","6,587.65","6,522.00","10.25M","-0.34%"
"Mar 10, 2014","6,567.55","6,525.00","6,594.20","6,520.15","11.17M","0.27%"
"Mar 07, 2014","6,549.70","6,447.00","6,562.95","6,439.55","18.49M","1.86%"
"Mar 06, 2014","6,430.10","6,372.60","6,436.45","6,358.30","11.41M","1.22%"
"Mar 05, 2014","6,352.30","6,358.95","6,361.65","6,306.85","8.55M","0.29%"
"Mar 04, 2014","6,333.85","5,620.00","6,339.40","5,620.00","12.06M","1.51%"
"Mar 03, 2014","6,239.45","6,280.00","6,292.90","6,228.00","9.03M","-0.79%"
"Feb 28, 2014","6,289.25","6,265.40","6,294.75","6,260.05","9.75M","-0.04%"
"Feb 27, 2014","6,292.00","6,267.00","6,314.50","6,260.75","-","0.85%"
"Feb 26, 2014","6,238.80","6,206.15","6,243.40","6,206.15","10.09M","0.48%"
"Feb 25, 2014","6,209.05","6,213.25","6,223.30","6,178.50","10.14M","0.26%"
"Feb 24, 2014","6,193.20","6,155.00","6,199.25","6,142.35","8.29M","0.47%"
"Feb 21, 2014","6,163.95","6,125.00","6,169.85","6,118.00","8.71M","0.92%"
"Feb 20, 2014","6,107.95","6,131.00","6,139.30","6,102.85","8.70M","-0.83%"
"Feb 19, 2014","6,159.05","6,135.10","6,167.40","6,129.20","6.17M","0.33%"
"Feb 18, 2014","6,138.80","6,087.65","6,156.70","6,082.10","10.55M","0.78%"
"Feb 17, 2014","6,091.20","6,079.60","6,098.95","6,045.00","8.35M","0.55%"
"Feb 14, 2014","6,058.00","6,022.00","6,064.90","5,992.35","11.36M","0.88%"
"Feb 13, 2014","6,005.45","6,103.25","6,108.55","5,997.00","11.47M","-1.55%"
"Feb 12, 2014","6,099.75","6,102.00","6,126.00","6,088.70","8.46M","0.44%"
"Feb 11, 2014","6,072.75","6,088.00","6,095.00","6,066.00","6.65M","0.13%"
"Feb 10, 2014","6,064.60","6,088.25","6,107.00","6,054.45","6.38M","-0.17%"
"Feb 07, 2014","6,075.05","6,092.10","6,099.60","6,036.10","10.57M","0.44%"
"Feb 06, 2014","6,048.30","6,052.65","6,068.15","5,975.20","12.32M","-0.01%"
"Feb 05, 2014","6,048.95","6,025.50","6,055.00","5,982.10","11.10M","0.18%"
"Feb 04, 2014","6,037.85","6,000.00","6,048.80","5,957.25","12.75M","-0.03%"
"Feb 03, 2014","6,039.70","6,087.35","6,102.70","6,034.00","8.84M","-1.18%"
"Jan 31, 2014","6,112.00","6,115.00","6,134.85","6,090.00","9.70M","0.63%"
"Jan 30, 2014","6,073.70","6,059.90","6,078.10","6,025.10","14.59M","-0.77%"
"Jan 29, 2014","6,120.80","6,165.00","6,175.55","6,107.10","9.60M","-0.30%"
"Jan 28, 2014","6,139.40","6,145.00","6,171.80","6,086.30","18.08M","-0.14%"
"Jan 27, 2014","6,148.05","6,195.00","6,209.80","6,142.50","15.35M","-2.04%"
"Jan 24, 2014","6,276.15","6,317.50","6,338.65","6,266.40","12.35M","-1.28%"
"Jan 23, 2014","6,357.80","6,334.80","6,369.20","6,322.05","6.67M","0.08%"
"Jan 22, 2014","6,353.00","6,329.00","6,366.00","6,291.60","8.56M","0.42%"
"Jan 21, 2014","6,326.40","6,328.45","6,342.00","6,305.00","7.36M","0.10%"
"Jan 20, 2014","6,320.15","6,268.30","6,332.00","6,248.00","10.87M","0.93%"
"Jan 17, 2014","6,261.65","6,305.05","6,338.55","6,247.05","11.84M","-1.08%"
"Jan 16, 2014","6,329.85","6,330.00","6,351.70","6,304.85","8.76M","-0.02%"
"Jan 15, 2014","6,331.10","6,270.80","6,336.00","6,267.40","12.85M","1.19%"
"Jan 14, 2014","6,256.50","6,284.00","6,289.50","6,243.65","7.73M","-0.46%"
"Jan 13, 2014","6,285.30","6,201.25","6,301.60","6,201.25","12.18M","1.73%"
"Jan 10, 2014","6,178.25","6,182.80","6,269.00","6,156.00","16.42M","-0.10%"
"Jan 09, 2014","6,184.45","6,197.55","6,203.95","6,161.65","8.73M","-0.21%"
"Jan 08, 2014","6,197.50","6,207.00","6,217.85","6,184.20","8.21M","0.03%"
"Jan 07, 2014","6,195.85","6,248.00","6,260.00","6,172.65","12.80M","-0.54%"
"Jan 06, 2014","6,229.20","6,240.00","6,249.00","6,203.00","8.57M","-0.36%"
"Jan 03, 2014","6,251.75","6,224.80","6,261.00","6,201.00","12.11M","-0.10%"
"Jan 02, 2014","6,257.75","6,354.75","6,408.70","6,246.05","16.28M","-1.58%"
"Jan 01, 2014","6,358.15","6,364.95","6,369.90","6,345.20","2.40M","0.05%"
"Dec 31, 2013","6,354.70","6,352.00","6,380.00","6,339.00","4.98M","0.32%"
"Dec 30, 2013","6,334.70","6,385.00","6,389.55","6,322.05","7.15M","-0.59%"
"Dec 27, 2013","6,372.05","6,340.00","6,383.00","6,335.00","5.95M","1.48%"
"Dec 26, 2013","6,278.90","6,283.30","6,305.65","6,266.10","13.33M","-0.04%"
"Dec 24, 2013","6,281.70","6,310.20","6,312.95","6,272.00","9.64M","-0.33%"
"Dec 23, 2013","6,302.35","6,309.00","6,334.00","6,289.30","13.17M","0.16%"
"Dec 20, 2013","6,292.35","6,179.70","6,301.60","6,170.00","15.17M","1.85%"
"Dec 19, 2013","6,177.80","6,284.90","6,289.60","6,161.10","17.03M","-1.15%"
"Dec 18, 2013","6,249.65","6,152.85","6,263.85","6,151.10","13.02M","1.44%"
"Dec 17, 2013","6,160.85","6,216.25","6,217.65","6,153.00","8.18M","-0.31%"
"Dec 16, 2013","6,179.70","6,193.70","6,203.70","6,168.45","8.55M","-0.29%"
"Dec 13, 2013","6,197.75","6,224.70","6,234.55","6,189.55","10.29M","-1.07%"
"Dec 12, 2013","6,264.95","6,317.80","6,318.00","6,257.00","10.67M","-1.24%"
"Dec 11, 2013","6,343.45","6,350.15","6,359.00","6,311.80","9.94M","-0.41%"
"Dec 10, 2013","6,369.50","6,317.35","6,417.00","6,317.35","9.86M","-0.35%"
"Dec 09, 2013","6,391.75","6,425.65","6,480.00","6,375.50","15.02M","1.40%"
"Dec 06, 2013","6,303.75","6,285.25","6,319.70","6,267.40","8.78M","0.38%"
"Dec 05, 2013","6,279.95","6,301.55","6,341.40","6,267.10","13.75M","1.30%"
"Dec 04, 2013","6,199.15","6,223.55","6,253.20","6,184.40","11.23M","-0.79%"
"Dec 03, 2013","6,248.40","6,239.40","6,264.80","6,223.00","7.66M","-0.25%"
"Dec 02, 2013","6,263.75","6,215.00","6,274.15","6,215.00","8.85M","0.61%"
"Nov 29, 2013","6,225.50","6,162.00","6,243.40","6,148.80","11.04M","2.19%"
"Nov 28, 2013","6,091.85","6,101.00","6,120.00","6,062.55","13.69M","0.36%"
"Nov 27, 2013","6,069.70","6,062.00","6,087.40","6,038.00","11.05M","-0.04%"
"Nov 26, 2013","6,071.95","6,108.90","6,122.25","6,063.15","12.78M","-1.01%"
"Nov 25, 2013","6,133.90","6,060.10","6,141.50","6,050.00","15.31M","1.97%"
"Nov 22, 2013","6,015.25","6,044.90","6,067.00","5,983.00","15.99M","-0.05%"
"Nov 21, 2013","6,018.50","6,109.70","6,114.50","6,003.00","18.38M","-2.12%"
"Nov 20, 2013","6,149.05","6,209.90","6,234.45","6,129.25","14.93M","-1.31%"
"Nov 19, 2013","6,230.50","6,215.10","6,240.00","6,182.50","8.30M","0.22%"
"Nov 18, 2013","6,217.05","6,162.60","6,227.70","6,151.15","13.69M","1.45%"
"Nov 15, 2013","6,128.25","6,120.00","6,153.75","6,112.00","-","0.65%"
"Nov 14, 2013","6,088.95","6,080.25","6,137.95","6,071.30","13.44M","0.93%"
"Nov 13, 2013","6,033.00","6,042.35","6,088.00","6,008.10","14.54M","-0.63%"
"Nov 12, 2013","6,071.55","6,138.00","6,153.90","6,063.60","14.44M","-0.90%"
"Nov 11, 2013","6,126.85","6,147.00","6,189.00","6,113.25","13.55M","-0.97%"
"Nov 08, 2013","6,186.60","6,217.35","6,227.00","6,165.25","12.64M","-0.65%"
"Nov 07, 2013","6,227.30","6,265.00","6,338.65","6,221.35","17.67M","-0.51%"
"Nov 06, 2013","6,259.15","6,303.95","6,307.75","6,252.85","11.31M","-0.63%"
"Nov 05, 2013","6,298.80","6,335.15","6,356.25","6,284.45","11.57M","-0.79%"
"Nov 04, 2013","6,349.25","6,357.00","6,357.50","6,306.00","-","-0.06%"
"Nov 03, 2013","6,353.05","6,371.10","6,383.00","6,348.10","1.61M","-0.09%"
"Nov 01, 2013","6,358.70","6,315.05","6,369.95","6,312.20","9.05M","0.95%"
"Oct 31, 2013","6,299.15","6,238.00","6,302.60","6,233.10","16.63M","0.77%"
"Oct 30, 2013","6,250.90","6,245.15","6,276.00","6,222.85","13.39M","0.35%"
"Oct 29, 2013","6,228.95","6,100.00","6,237.70","6,080.00","23.09M","2.03%"
"Oct 28, 2013","6,105.30","6,170.15","6,181.00","6,097.70","12.27M","-0.75%"
"Oct 25, 2013","6,151.55","6,152.35","6,188.40","6,130.10","13.31M","-0.36%"
"Oct 24, 2013","6,173.80","6,180.25","6,267.75","6,147.25","18.94M","-0.27%"
"Oct 23, 2013","6,190.30","6,230.30","6,230.30","6,126.05","17.71M","-0.52%"
"Oct 22, 2013","6,222.65","6,210.00","6,236.00","6,197.30","9.48M","-0.06%"
"Oct 21, 2013","6,226.15","6,220.00","6,239.00","6,182.50","10.50M","0.25%"
"Oct 18, 2013","6,210.45","6,090.00","6,224.00","6,088.25","17.12M","2.30%"
"Oct 17, 2013","6,071.00","6,123.00","6,139.00","6,058.80","12.86M","-0.63%"
"Oct 16, 2013","6,109.25","6,102.00","6,115.75","6,075.50","-","-0.02%"
"Oct 15, 2013","6,110.65","6,175.00","6,193.60","6,077.60","15.42M","-0.53%"
"Oct 14, 2013","6,143.35","6,117.35","6,154.90","6,104.30","9.01M","0.21%"
"Oct 11, 2013","6,130.50","6,139.90","6,143.15","6,072.00","12.96M","1.17%"
"Oct 10, 2013","6,059.80","6,038.00","6,073.80","6,005.55","12.62M","0.19%"
"Oct 09, 2013","6,048.50","5,918.00","6,057.95","5,905.00","15.28M","1.49%"
"Oct 08, 2013","5,959.45","6,000.00","6,021.00","5,944.25","12.62M","0.27%"
"Oct 07, 2013","5,943.20","5,937.70","5,949.80","5,856.50","15.28M","-0.13%"
"Oct 04, 2013","5,950.90","5,945.05","6,008.95","5,926.10","14.69M","-0.27%"
"Oct 03, 2013","5,966.80","5,860.00","5,996.00","5,846.10","14.71M","2.30%"
"Oct 02, 2013","5,832.75","5,857.75","5,875.25","5,824.50","-","0.07%"
"Oct 01, 2013","5,828.45","5,806.65","5,837.00","5,754.05","12.59M","0.64%"
"Sep 30, 2013","5,791.45","5,846.00","5,854.85","5,774.00","13.94M","-1.64%"
"Sep 27, 2013","5,888.15","5,951.25","5,959.65","5,875.00","11.90M","0.10%"
"Sep 26, 2013","5,882.25","5,893.90","5,923.80","5,867.20","16.31M","-0.11%"
"Sep 25, 2013","5,889.00","5,920.00","5,923.90","5,820.95","18.04M","-0.43%"
"Sep 24, 2013","5,914.35","5,899.90","5,962.75","5,875.40","18.55M","-0.00%"
"Sep 23, 2013","5,914.40","5,983.80","6,011.15","5,887.85","17.27M","-2.04%"
"Sep 20, 2013","6,037.50","6,130.00","6,154.55","5,950.20","25.09M","-1.76%"
"Sep 19, 2013","6,145.75","6,077.70","6,174.80","6,072.00","19.88M","3.61%"
"Sep 18, 2013","5,931.45","5,890.00","5,945.80","5,865.10","10.66M","0.87%"
"Sep 17, 2013","5,880.50","5,850.00","5,888.15","5,821.00","11.50M","0.31%"
