Date,PX_LAST,PX_VOLUME
39890,2794.7,261792176
39889,2757.45,288783936
39888,2777.25,263132016
39885,2719.25,263891936
39884,2617.45,213787840
39881,2573.15,166405856
39878,2620.15,242507552
39877,2576.7,244865120
39876,2645.2,202951344
39875,2622.4,217640320
39874,2674.6,194233264
39871,2763.65,231156640
39870,2785.65,250174336
39869,2762.5,176810272
39868,2733.9,182635360
39864,2736.45,154745744
39863,2789.35,174587984
39862,2776.15,214158736
39861,2770.5,191433120
39860,2848.5,246055792
39857,2948.35,195716592
39856,2893.05,214711776
39855,2925.7,243361536
39854,2934.5,301746240
39853,2919.9,186517520
39850,2843.1,187961184
39849,2780.05,178483520
39848,2803.05,204148864
39847,2783.9,256258000
39846,2766.65,234936112
39843,2874.8,295003392
39842,2823.95,347833248
39841,2849.5,280820320
39840,2771.35,218653536
39836,2678.55,211289360
39835,2713.8,229571568
39834,2706.15,220067232
39833,2796.6,233289328
39832,2846.2,328336128
39829,2828.45,229499648
39828,2736.7,214276464
39827,2835.3,217305120
39826,2744.95,252698256
39825,2773.1,272857536
39822,2873,591981632
39820,2920.4,686887168
39819,3112.8,340452928
39818,3121.45,311929376
39815,3046.75,318672512
39814,3033.45,226681072
39813,2959.15,288826400
39812,2979.5,302749120
39811,2922.2,335171808
39808,2857.25,237935392
39806,2916.85,380460896
39805,2968.65,303129440
39804,3039.3,315828832
39801,3077.5,386314144
39800,3060.75,377032480
39799,2954.35,344614848
39798,3041.75,270617312
39797,2981.2,293737824
39794,2921.35,284387904
39793,2920.15,352210656
39792,2928.25,370599328
39790,2784,311403328
39787,2714.4,319248256
39786,2788,324139008
39785,2656.45,282545088
39784,2657.8,261046128
39783,2682.9,257834560
39780,2755.1,296322560
39778,2752.25,269948768
39777,2654,214273360
39776,2708.25,236734128
39773,2693.45,281157792
39772,2553.15,204791424
39771,2635,230509312
39770,2683.15,220175376
39769,2799.55,251219584
39766,2810.35,256741632
39764,2848.45,250460112
39763,2938.65,221654128
39762,3148.25,250699616
39759,2973,246638144
39758,2892.65,268176656
39757,2994.95,305687552
39756,3142.1,304612896
39755,3043.85,240432288
39752,2885.6,320461920
39750,2697.05,361640512
39749,2684.6,51206468
39748,2524.2,341119936
39745,2584,348593408
39744,2943.15,234028384
39743,3065.15,171324336
39742,3234.9,225588992
39741,3122.8,185814896
39738,3074.35,193315456
39737,3269.3,234074832
39736,3338.4,163717680
39735,3518.65,177533440
39734,3490.7,195171232
39731,3279.95,283840544
39729,3513.65,228576000
39728,3606.6,210221888
39727,3602.35,157489984
39724,3818.3,172515664
39722,3950.75,149827472
39721,3921.2,217095424
39720,3850.05,187237456
39717,3985.25,133851368
39716,4110.55,217958848
39715,4161.25,156072256
39714,4126.9,125527288
39713,4223.05,136005040
39710,4245.25,205152256
39709,4038.15,203045888
39708,4008.25,153241488
39707,4074.9,159505024
39706,4072.9,147158816
39703,4228.45,145748448
39702,4290.3,116723064
39701,4400.25,134790272
39700,4468.7,95544720
39699,4482.3,117221176
39696,4352.3,108527040
39695,4447.75,114626208
39693,4504,129292704
39692,4348.65,82970536
39689,4360,111455760
39688,4214,160482432
39687,4292.1,84380600
39686,4337.5,86255168
39685,4335.35,79239792
39682,4327.45,101435360
39681,4283.85,91313624
39680,4415.75,89401216
39679,4368.25,96476192
39678,4393.05,96197992
39674,4430.7,94977928
39673,4529.05,105386816
39672,4552.25,123225936
39671,4620.4,112939704
39668,4529.5,114202272
39667,4523.85,133711936
39666,4517.55,175494656
39665,4502.85,193928624
39664,4395.35,131343664
39661,4413.55,178077600
39660,4332.95,199677040
39659,4313.55,151936256
39658,4189.85,125806256
39657,4332.1,111107968
39654,4311.85,161626208
39653,4433.55,176953952
39652,4476.8,233619120
39651,4240.1,165646080
39650,4159.5,136658848
39647,4092.25,175068352
39646,3947.2,179945120
39645,3816.7,175507696
39644,3861.1,141873888
39643,4039.7,125910144
39640,4049,136815744
39639,4162.2,146413584
39638,4157.1,144530544
39637,3988.55,135090960
39636,4030,125737240
39633,4016,152045344
39632,3925.75,154492512
39631,4093.35,199762144
39630,3896.75,164469216
39629,4040.55,144491248
39626,4136.65,177161264
39625,4315.85,195949056
39624,4252.65,151937776
39623,4191.1,132368704
39622,4266.4,126308232
39619,4347.55,133100872
39618,4504.25,102141832
39617,4582.4,136854528
39616,4653,107121096
39615,4572.5,111415056
39612,4517.1,139529712
39611,4539.35,163967536
39610,4523.6,166122960
39609,4449.8,165412480
39608,4500.95,175247904
39605,4627.8,132088976
39604,4676.95,168870528
39603,4585.6,154817088
39602,4715.9,140731712
39601,4739.6,118396816
39598,4870.1,138615040
39597,4835.3,194902304
39596,4918.35,140737264
39595,4859.8,120401072
39594,4875.05,124347608
39591,4946.55,152368192
39590,5025.45,113504128
39589,5117.65,163032544
39588,5104.95,158771312
39584,5157.7,152622288
39583,5115.25,150785600
39582,5011.75,147687968
39581,4957.8,158383760
39580,5012.65,150697808
39577,4982.6,142285968
39576,5081.7,127167888
39575,5135.5,153383744
39574,5144.65,131304560
39573,5192.25,125633200
39570,5228.2,131235968
39568,5165.9,146207360
39567,5195.5,214907536
39566,5089.65,110778896
39563,5111.7,134446384
39562,4999.85,154288464
39561,5022.8,144556240
39560,5049.3,126753232
39559,5037,110415216
39555,4958.4,135283520
39554,4887.3,137210752
39553,4879.65,152074624
39549,4777.8,132773088
39548,4733,150143632
39547,4747.05,101412888
39546,4709.65,113745560
39545,4761.2,124925088
39542,4647,131511152
39541,4771.6,124590968
39540,4754.2,114662856
39539,4739.55,119878712
39538,4734.5,147198992
39535,4942,162591648
39534,4830.25,180115312
39533,4828.85,126100232
39532,4877.5,142368112
39531,4609.85,123982176
39526,4573.95,158510128
39525,4533,169443712
39524,4503.1,143351904
39521,4745.8,162086816
39520,4623.6,137642256
39519,4872,135041616
39518,4865.9,158758912
39517,4800.4,155880416
39514,4771.6,145781136
39512,4921.4,114716080
39511,4864.25,150838864
39510,4953,150741264
39507,5223.5,165090048
39506,5285.1,107979320
39505,5268.4,89572144
39504,5270.05,86095952
39503,5200.7,78356312
39500,5110.75,72074264
39499,5191.8,89877232
39498,5154.45,89864864
39497,5280.8,88665216
39496,5276.9,77582928
39493,5302.9,110542256
39492,5202,106428408
39491,4929.45,104398928
39490,4838.25,102361136
39489,4857,125724864
39486,5120.35,108946728
39485,5133.25,103085488
39484,5322.55,106120960
39483,5483.9,96486504
39482,5463.5,105717280
39479,5317.25,106703464
39478,5137.45,187488592
39477,5167.6,101260488
39476,5280.8,98433920
39475,5274.1,94467184
39472,5383.35,105876184
39471,5033.45,145348640
39470,5203.4,172629968
39469,4899.3,200603280
39468,5208.8,211345312
39465,5705.3,135742144
39464,5913.2,127177640
39463,5935.75,152494880
39462,6074.25,117677696
39461,6206.8,110909512
39458,6200.1,125140496
39457,6156.95,133662128
39456,6272,120853352
39455,6287.85,162564128
39454,6279.1,139608832
39451,6274.3,147629072
39450,6178.55,156357760
39449,6179.4,110353304
39448,6144.35,81305344
